sentence,aspect,label_id,label
The only thing the waiters do n't do for you is wipe your chin when you leave .,waiters,2,positive
"Stick to dimsum , not super overpriced noodles .",noodles,1,neutral
"Stick to dimsum , not super overpriced noodles .",dimsum,2,positive
The service is fine and they allow you to enjoy the view .,service,2,positive
The service is fine and they allow you to enjoy the view .,view,2,positive
"We , there were four of us , arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude .",staff,0,negative
delicious simple food in nice outdoor atmosphere .,food,2,positive
delicious simple food in nice outdoor atmosphere .,atmosphere,2,positive
The only fallback on this restaurant is the prices .,prices,0,negative
I 've been to Naples 45 for dinner twice .,dinner,1,neutral
The hot and sour soup was unbearably hot and tasted of only pepper and nothing else .,soup,0,negative
The hot and sour soup was unbearably hot and tasted of only pepper and nothing else .,pepper,0,negative
Try sushimi cucumber roll .,sushimi cucumber roll,2,positive
The food is delicious .,food,2,positive
Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $ 30 .,wines by the glass,2,positive
Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $ 30 .,wine,1,neutral
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .,place,2,positive
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .,ambience,2,positive
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .,staff,2,positive
Yeah Shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out .,salt,0,negative
"believe us , we 've been eating sushi for over 15 yrs .",sushi,1,neutral
The atmosphere is much better than Sripraphai ( more modern and sleek ) .,atmosphere,2,positive
"The food is outstanding and the service is quick , friendly and very professional .",food,2,positive
"The food is outstanding and the service is quick , friendly and very professional .",service,2,positive
"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .",bagels,2,positive
"I had a late dinner at Lucky Stike , a great name for a joint if ever I saw one .",dinner,1,neutral
Service is fast and friendly .,Service,2,positive
from an English speaking staff .,staff,1,neutral
And they have these home made potato chips at the bar that are the most delicious things in the world !,potato chips,2,positive
And they have these home made potato chips at the bar that are the most delicious things in the world !,bar,1,neutral
My husband and I enjoyed each of the 6 taste size portions and left completely full .,portions,2,positive
"I went here with a friend on a whim , we went someplace else first and could n't get a table .",table,0,negative
"We all ate pasta entre'es , which were great .",pasta entre'es,2,positive
The steak was excellent and one of the best I have had ( I tasted the butter intitally but in no way did it overwhelm the flavor of the meat ) .,steak,2,positive
The steak was excellent and one of the best I have had ( I tasted the butter intitally but in no way did it overwhelm the flavor of the meat ) .,butter,0,negative
The steak was excellent and one of the best I have had ( I tasted the butter intitally but in no way did it overwhelm the flavor of the meat ) .,flavor,1,neutral
The steak was excellent and one of the best I have had ( I tasted the butter intitally but in no way did it overwhelm the flavor of the meat ) .,meat,2,positive
The food was boring and expensive .,food,0,negative
"The ambience is pretty and nice for conversation , so a casual lunch here would probably be best .",ambience,2,positive
"The ambience is pretty and nice for conversation , so a casual lunch here would probably be best .",lunch,2,positive
Terrific menu full of unique rolls and special dishes .,menu,2,positive
Terrific menu full of unique rolls and special dishes .,rolls,2,positive
Terrific menu full of unique rolls and special dishes .,dishes,2,positive
The service is ok but could be better .,service,0,negative
"We love the food , drinks , and atmosphere !",food,2,positive
"We love the food , drinks , and atmosphere !",", drinks",2,positive
"We love the food , drinks , and atmosphere !",atmosphere,2,positive
I was here a few weeks back and we had the worst customer service experience at a restaurant ever .,customer service,0,negative
"Went on a 3 day oyster binge , with Fish bringing up the closing , and I am so glad this was the place it O trip ended , because it was so great !",place,2,positive
"Went on a 3 day oyster binge , with Fish bringing up the closing , and I am so glad this was the place it O trip ended , because it was so great !",oyster,1,neutral
"Went on a 3 day oyster binge , with Fish bringing up the closing , and I am so glad this was the place it O trip ended , because it was so great !",Fish,1,neutral
"Took my mom for Mother 's Day , and the maitre d' was pretty rude .",maitre d',0,negative
My husband and I have been there a couple of times and each time we sat at the sushi bar ( chef Yoshi ) and ordered everything ala carte .,sushi bar,1,neutral
My husband and I have been there a couple of times and each time we sat at the sushi bar ( chef Yoshi ) and ordered everything ala carte .,( chef,1,neutral
My husband and I have been there a couple of times and each time we sat at the sushi bar ( chef Yoshi ) and ordered everything ala carte .,ala carte,1,neutral
"The vibe is very relaxed and cozy , service was great and the food was excellent !",vibe,2,positive
"The vibe is very relaxed and cozy , service was great and the food was excellent !",", service",2,positive
"The vibe is very relaxed and cozy , service was great and the food was excellent !",food,2,positive
"If the weather is nice , try to snag an outside table .",table,2,positive
"If you are looking for a good quality , cheap eats - this is the place .",quality,2,positive
The service was friendly and the atmosphere was casual .,service,2,positive
The service was friendly and the atmosphere was casual .,atmosphere,2,positive
When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else .,bagels,1,neutral
"I recommend their Pad See Ew , Pork Chops or Tofu plates .",Pad See Ew,2,positive
"I recommend their Pad See Ew , Pork Chops or Tofu plates .",", Pork Chops",2,positive
"I recommend their Pad See Ew , Pork Chops or Tofu plates .",Tofu plates,2,positive
Never in my life did I think that I could be satisfied both in taste and in quantity for $ 3.00 in NYC .,taste,2,positive
Never in my life did I think that I could be satisfied both in taste and in quantity for $ 3.00 in NYC .,quantity,2,positive
"this is the best secret place in midtown ' , I heard that from the bartender , after having brilliant food ( try steak with portobello mushrooms ) and drinks on the bar last Tuesday .",bartender,1,neutral
"this is the best secret place in midtown ' , I heard that from the bartender , after having brilliant food ( try steak with portobello mushrooms ) and drinks on the bar last Tuesday .",food,2,positive
"this is the best secret place in midtown ' , I heard that from the bartender , after having brilliant food ( try steak with portobello mushrooms ) and drinks on the bar last Tuesday .",drinks,2,positive
"this is the best secret place in midtown ' , I heard that from the bartender , after having brilliant food ( try steak with portobello mushrooms ) and drinks on the bar last Tuesday .",steak with portobello mushrooms,2,positive
"this is the best secret place in midtown ' , I heard that from the bartender , after having brilliant food ( try steak with portobello mushrooms ) and drinks on the bar last Tuesday .",bar,1,neutral
The service was excellent - friendly and attentive .,service,2,positive
"The main course had an average portion , and was decent overall .",main course,2,positive
"The main course had an average portion , and was decent overall .",portion,1,neutral
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other .,reservation,0,negative
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other .,cocktails,2,positive
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other .,surroundings,2,positive
"Waitstaff is great , very attentive .",Waitstaff,2,positive
The dinner menu is diverse and top-notch as well .,dinner menu,2,positive
IT IS WHAT MODERN CUISINE IS ALL ABOUT .,CUISINE,2,positive
"I do n't like Indian food too much and this was delicious , however you want to factor that into the equation .",Indian food,2,positive
"at taj , vegetarians can rejoice-all the dishes are manna from heaven .",dishes,2,positive
I wo n't go back unless someone else is footing the bill .,bill,0,negative
"We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze ( they told me that if I call in the order , they 'd bring it out to the car so I would n't have to look for parking ) .",bagels,1,neutral
Jimmy 's is hands down the hottest night spot in the Bronx .,spot,2,positive
And I would have to agree with the masses in terms of service - delivery is their Achilles ' heel .,service,0,negative
And I would have to agree with the masses in terms of service - delivery is their Achilles ' heel .,- delivery,0,negative
"The $ 300 bill was a bit steep , but the experience was great .",bill,0,negative
"Nice ambiance , nice little bar , good bartender , Francois , and good service .",bar,2,positive
"Nice ambiance , nice little bar , good bartender , Francois , and good service .",bartender,2,positive
"Nice ambiance , nice little bar , good bartender , Francois , and good service .",service,2,positive
"Nice ambiance , nice little bar , good bartender , Francois , and good service .",ambiance,2,positive
"The calamari comes with an incredible sauce , and the duck noodles are yummy as well .",calamari,2,positive
"The calamari comes with an incredible sauce , and the duck noodles are yummy as well .",sauce,2,positive
"The calamari comes with an incredible sauce , and the duck noodles are yummy as well .",duck noodles,2,positive
I would definitely go back -- if only for some of those exotic martinis on the blackboard .,martinis,2,positive
Simple comfort food and what hot and lage portions .,comfort food,2,positive
Simple comfort food and what hot and lage portions .,portions,2,positive
"Stay away from the two specialty rolls on the menu , though - too much avocado and rice will fill you up right quick .",rolls,0,negative
"Stay away from the two specialty rolls on the menu , though - too much avocado and rice will fill you up right quick .",menu,1,neutral
"Stay away from the two specialty rolls on the menu , though - too much avocado and rice will fill you up right quick .",avocado,0,negative
"Stay away from the two specialty rolls on the menu , though - too much avocado and rice will fill you up right quick .",rice,0,negative
We did n't get drink refills and she did n't even offer us the option of dessert .,drink refills,0,negative
We did n't get drink refills and she did n't even offer us the option of dessert .,dessert,1,neutral
The bagels are also reasonably priced for NYC .,bagels,2,positive
The bagels are also reasonably priced for NYC .,priced,2,positive
"If you can handle that , it 's a great place for a business dinner , fun with friends or simply a table for 2 .",business dinner,2,positive
"If you can handle that , it 's a great place for a business dinner , fun with friends or simply a table for 2 .",table,2,positive
Decor leaves something to be desired .,Decor,0,negative
"Also , specify if you like your food spicy - its rather bland if you do n't .",food,1,neutral
"Our waiter was fine , the place looks nice in that not-trying-too-hard way , but at those prices , a little more should be expected of your food .",waiter,2,positive
"Our waiter was fine , the place looks nice in that not-trying-too-hard way , but at those prices , a little more should be expected of your food .",place,2,positive
"Our waiter was fine , the place looks nice in that not-trying-too-hard way , but at those prices , a little more should be expected of your food .",prices,0,negative
"Our waiter was fine , the place looks nice in that not-trying-too-hard way , but at those prices , a little more should be expected of your food .",food,0,negative
Coming from Boston this place is like Emma 's Pizza in Kendall Square in Cambridge ( although they have more funky toppings ! ),toppings,2,positive
"When my husband and go there , we spend $ 60.00 ( have LOBSTER TAILS UMMMMM need I say more ) I ca n't say any more , it a place you 'll never forget If you never go , you 'll miss A Meal of your life time",place,2,positive
"When my husband and go there , we spend $ 60.00 ( have LOBSTER TAILS UMMMMM need I say more ) I ca n't say any more , it a place you 'll never forget If you never go , you 'll miss A Meal of your life time",Meal,2,positive
"When my husband and go there , we spend $ 60.00 ( have LOBSTER TAILS UMMMMM need I say more ) I ca n't say any more , it a place you 'll never forget If you never go , you 'll miss A Meal of your life time",LOBSTER TAILS,2,positive
"in an effort to increase turnover , the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse .",espresso cup filled with chocolate mousse,2,positive
"in an effort to increase turnover , the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse .",desserts,0,negative
"I 've been to this restaurant more than a dozen times and when I 'm craving for Pho , Lemon grass chicken or Beef Cube on rice , this is the place to go .",Pho,2,positive
"I 've been to this restaurant more than a dozen times and when I 'm craving for Pho , Lemon grass chicken or Beef Cube on rice , this is the place to go .",", Lemon grass chicken",2,positive
"I 've been to this restaurant more than a dozen times and when I 'm craving for Pho , Lemon grass chicken or Beef Cube on rice , this is the place to go .",Beef Cube on rice,2,positive
"Oh yes , and if you are a fan of Indian oldies film stars , there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls , some of which , I would love to know where they obtained .",portraits,2,positive
"The food is spectacular , from the appitizers to the main course , and then of course the desserts , ( WOW ) you 'll need no more .",food,2,positive
"The food is spectacular , from the appitizers to the main course , and then of course the desserts , ( WOW ) you 'll need no more .",appitizers,2,positive
"The food is spectacular , from the appitizers to the main course , and then of course the desserts , ( WOW ) you 'll need no more .",main course,2,positive
"The food is spectacular , from the appitizers to the main course , and then of course the desserts , ( WOW ) you 'll need no more .",desserts,2,positive
My fish was delicious in an incredible curry sauce .,fish,2,positive
My fish was delicious in an incredible curry sauce .,curry sauce,2,positive
If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz 's Deli down on the Lower East Side .,deli,2,positive
"Even upon delivery , their juicy pork buns are quite good . .",pork buns,2,positive
"Average to good Thai food , but terrible delivery .",Thai food,2,positive
"Average to good Thai food , but terrible delivery .",delivery,0,negative
The space is nice but when we order our drink we were in for a surprise .,space,2,positive
The space is nice but when we order our drink we were in for a surprise .,drink,0,negative
The entire place and the treatment we received felt as a conveyor belt .,place,0,negative
Joe 's Pizza used to have the best slice until this pizzeria opened up .,slice,2,positive
And they provided a delicious dessert on the house !,dessert,2,positive
"They are still living in the dark ages and do not have an answering machine , so if you want to make a reservation you are limited .",reservation,0,negative
"The food is amazing , rich pastas and fresh doughy pizza .",food,2,positive
"The food is amazing , rich pastas and fresh doughy pizza .",pastas,2,positive
"The food is amazing , rich pastas and fresh doughy pizza .",pizza,2,positive
"Food was very good , but not what I would consider out of this world .",Food,2,positive
I had Lobster Bisque it has 2 oz . of Maine Lobster in it .,Lobster Bisque,2,positive
I had Lobster Bisque it has 2 oz . of Maine Lobster in it .,Maine Lobster,2,positive
"Try the Pad Thai , it 's fabulous and their prices are so cheap !",Pad Thai,2,positive
"Try the Pad Thai , it 's fabulous and their prices are so cheap !",prices,2,positive
Food is great and inexpensive .,Food,2,positive
The price very reasonable .,price,2,positive
"Dessert - ca n't be missed , so save room !!!",Dessert,2,positive
"It can be a little confusing as to where one goes to order , but once the food is ordered , you are in for a treat .",food,2,positive
Ingredients are organic which is a real plus for me .,Ingredients,2,positive
It was so bad I actually refused to pay for my food .,food,0,negative
I recommend this spot to anyone who enjoys fine cuisine at reasonable prices .,cuisine,2,positive
I recommend this spot to anyone who enjoys fine cuisine at reasonable prices .,prices,2,positive
"The staff was very attentive , the ambience lovely , and the food superb .",staff,2,positive
"The staff was very attentive , the ambience lovely , and the food superb .",ambience,2,positive
"The staff was very attentive , the ambience lovely , and the food superb .",food,2,positive
"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine , even with no idea how to use them .",ingrediants,2,positive
"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine , even with no idea how to use them .",cuisine,2,positive
"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine , even with no idea how to use them .",food,2,positive
THe Pizza and wine were excellent-the service too -- but what really MADE this place was the backyard dining area .,Pizza,2,positive
THe Pizza and wine were excellent-the service too -- but what really MADE this place was the backyard dining area .,wine,2,positive
THe Pizza and wine were excellent-the service too -- but what really MADE this place was the backyard dining area .,service,2,positive
THe Pizza and wine were excellent-the service too -- but what really MADE this place was the backyard dining area .,backyard dining area,2,positive
"The waiters are sweet , the food is tasty and the bill is never too large .",waiters,2,positive
"The waiters are sweet , the food is tasty and the bill is never too large .",food,2,positive
"The waiters are sweet , the food is tasty and the bill is never too large .",bill,2,positive
"The service was superb , they treat you like family .",service,2,positive
"We all had the tasting menu and unlike some of the other reviews , I felt there was more than enough food .",menu,2,positive
"We all had the tasting menu and unlike some of the other reviews , I felt there was more than enough food .",food,2,positive
"It only took about five or so minutes to get an empty table , but standing up was n't too bad .",table,2,positive
"The menu may be small , but everything on it is delicious .",menu,0,negative
They had scrapped the bottom of the vessel in which they make the rice - RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL .,rice,0,negative
They had scrapped the bottom of the vessel in which they make the rice - RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL .,RICE,0,negative
"Warm , comfortable surroundings , nice appointments ( witness the etched glass and brickwork separating the dining rooms ) .",surroundings,2,positive
"Warm , comfortable surroundings , nice appointments ( witness the etched glass and brickwork separating the dining rooms ) .",dining rooms,1,neutral
We ran a little late for the reservation but it was n't a problem to get our table immediately .,reservation,1,neutral
We ran a little late for the reservation but it was n't a problem to get our table immediately .,table,2,positive
We arrived on time for our reservation and seated promptly.The,reservation,2,positive
"I would definitely go back for a very special occasion , but not for regular fine dining .",dining,1,neutral
"The well mannered , pleasant staff that Tony has in his employ .",staff,2,positive
The flavors robust and subtle .,flavors,2,positive
"All I can say is $ 2 pints during happy hour and the some of the cheapest oysters you 'll find in the city , though the quality is some of the best .",oysters,2,positive
"All I can say is $ 2 pints during happy hour and the some of the cheapest oysters you 'll find in the city , though the quality is some of the best .",quality,2,positive
"I would never wait for a table to eat , it just is not THAT great .",table,1,neutral
"We concluded with tiramisu chocolate cake , both were delicious .",tiramisu chocolate cake,2,positive
The counter service is bad .,counter service,0,negative
"Service here was great , food was fantastic .",Service,2,positive
"Service here was great , food was fantastic .",", food",2,positive
"This is such a lovely , peaceful place to eat outside .",place,2,positive
The sauce is delicious and the crust is perfect .,sauce,2,positive
The sauce is delicious and the crust is perfect .,crust,2,positive
Since my first dinner I have had the chance to have brunch at Orsay 3x .,dinner,1,neutral
Since my first dinner I have had the chance to have brunch at Orsay 3x .,brunch,1,neutral
"You will pay a lot for the decore , but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY .",decore,0,negative
"You will pay a lot for the decore , but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY .",food,1,neutral
They have some great entrees here as well .,entrees,2,positive
The service is not consistently excellent -- just decent .,service,1,neutral
"The food , served in small tasting portions ( as an option ) is very good with each dish being better than the next .",food,2,positive
"The food , served in small tasting portions ( as an option ) is very good with each dish being better than the next .",", served",1,neutral
"The food , served in small tasting portions ( as an option ) is very good with each dish being better than the next .",portions,2,positive
"The food , served in small tasting portions ( as an option ) is very good with each dish being better than the next .",dish,2,positive
"They do cater to American palates , but if you like it hot let them know and they are more than willing to oblige !",cater,2,positive
I had the mango chicken and i ca n't go on to tell you how delicious that was and the presentation was beatiful .,mango chicken,2,positive
I had the mango chicken and i ca n't go on to tell you how delicious that was and the presentation was beatiful .,presentation,2,positive
I care more about the food and ambience .,food,1,neutral
I care more about the food and ambience .,ambience,1,neutral
"Oh , but wait , we were out of drinks ( which were also delightfully overpriced ) .",drinks,0,negative
The service is fantastic .,service,2,positive
The garlic mashed potatoes are hands down the best in the city !,garlic mashed potatoes,2,positive
Food and service was okay .,Food,1,neutral
Food and service was okay .,service,1,neutral
The lamb meat was under-cooked and EXTRMELY CHEWY .,lamb meat,0,negative
The best pad thai i 've ever had .,pad thai,2,positive
"Over time , the food quality has decreased substantially , it is a lot less crowded than it used to , and the service must definitely be part of the reason .",food quality,0,negative
"Over time , the food quality has decreased substantially , it is a lot less crowded than it used to , and the service must definitely be part of the reason .",service,0,negative
Great pizza and fantastic service .,pizza,2,positive
Great pizza and fantastic service .,service,2,positive
We were seated outside and the waiter spilled red wine and hot tea on myself and my date .,waiter,0,negative
We were seated outside and the waiter spilled red wine and hot tea on myself and my date .,red wine,1,neutral
We were seated outside and the waiter spilled red wine and hot tea on myself and my date .,hot tea,1,neutral
We were seated outside and the waiter spilled red wine and hot tea on myself and my date .,outside,1,neutral
i would just ask for no oil next time .,oil,0,negative
"While this is a pretty place in that overly cute French way , the food was insultingly horrible .",place,2,positive
"While this is a pretty place in that overly cute French way , the food was insultingly horrible .",food,0,negative
I went there for lunch and it was not as good as I expected from the reviews I read .,lunch,1,neutral
"The wine list is n't great , and the desserts are shipped in from Bruno 's down the street , which is not as good as it used to be .",wine list,0,negative
"The wine list is n't great , and the desserts are shipped in from Bruno 's down the street , which is not as good as it used to be .",desserts,0,negative
I ordered a Lassi and asked 4 times for it but never got it .,Lassi,1,neutral
Their coffee is quite good too !,coffee,2,positive
"great wine list ( italian ) , good food , service was INITIALLY fine .",wine list,2,positive
"great wine list ( italian ) , good food , service was INITIALLY fine .",food,2,positive
"Despite the fact that the space is large , they 've overcrowded the floor with tables .",space,2,positive
"Despite the fact that the space is large , they 've overcrowded the floor with tables .",tables,0,negative
"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place , but also become hostile !",place,0,negative
I had to ask her three times before she finally came back with the dish Ive requested .,dish,1,neutral
"Normally that would be improper , however they were all delicious and my host did not complain .",host,1,neutral
Taxan delicious !,Taxan,2,positive
"Unlike other places in NYC where the sandwiches you want only come as a triple-decker , here you can get what you want in a reasonably-sized portion ( and price ) .",sandwiches,0,negative
"Unlike other places in NYC where the sandwiches you want only come as a triple-decker , here you can get what you want in a reasonably-sized portion ( and price ) .",price,2,positive
"Unlike other places in NYC where the sandwiches you want only come as a triple-decker , here you can get what you want in a reasonably-sized portion ( and price ) .",portion,2,positive
"Southern Indian cuisine is still there , too .",Southern Indian cuisine,1,neutral
"Restaurant snobs need not bother , this is a small , neighborhood kind of place .",place,2,positive
They could n't even make a salad that was appealing .,salad,0,negative
For two people with tip was less than $ 25 bucks .,tip,1,neutral
Killer Sushi !,Sushi,2,positive
Of course the reason its so packed is because the food is so delicious !,food,2,positive
"Staffs are not that friendly , but the taste covers all .",Staffs,0,negative
"Staffs are not that friendly , but the taste covers all .",taste,2,positive
The jukebox plays everything from Italian Opera to The Strokes .,jukebox,2,positive
Plus they made a perfect martini .,martini,2,positive
I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch .,food,1,neutral
"I 've eaten thai many times , and am very familiar with the cuisine .",cuisine,1,neutral
The waiter was attentive .,waiter,2,positive
Their Margarita is best I 've had since I 've returned from Naples !,Margarita,2,positive
The tastes makes your mouth water for more .,tastes,2,positive
"Their sake list was extensive , but we were looking for Purple Haze , which was n't listed but made for us upon request !",sake list,2,positive
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",tables,0,negative
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",menu,1,neutral
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",wine list,0,negative
The food was actually aweful .,food,0,negative
They are served with a free appetizer and the portions are perfect for lunch .,appetizer,2,positive
They are served with a free appetizer and the portions are perfect for lunch .,portions,2,positive
They are served with a free appetizer and the portions are perfect for lunch .,served,1,neutral
They are served with a free appetizer and the portions are perfect for lunch .,lunch,1,neutral
There is actually space to breathe and the decor sets the tone for an intimate dinner .,space,2,positive
There is actually space to breathe and the decor sets the tone for an intimate dinner .,decor,2,positive
There is actually space to breathe and the decor sets the tone for an intimate dinner .,dinner,1,neutral
We went around 9:30 on a Friday and it had died down a bit by then so the service was great !,service,2,positive
"My husband and I both ordered the Steak , medium .",Steak,1,neutral
"Furthermore , the rice had no seasoning , so the sushi was bland and disgusting .",rice,0,negative
"Furthermore , the rice had no seasoning , so the sushi was bland and disgusting .",sushi,0,negative
"Furthermore , the rice had no seasoning , so the sushi was bland and disgusting .",seasoning,0,negative
This place has realy fresh sushi and a nice large menu of Japanese classic cuisine .,sushi,2,positive
This place has realy fresh sushi and a nice large menu of Japanese classic cuisine .,menu,2,positive
This place has realy fresh sushi and a nice large menu of Japanese classic cuisine .,Japanese classic cuisine,2,positive
The sushi is average and the prices are anything but .,sushi,1,neutral
The sushi is average and the prices are anything but .,prices,1,neutral
"My wife and I also enjoyed the spinach , the Shanghai low mein , and other attractions .",spinach,2,positive
"My wife and I also enjoyed the spinach , the Shanghai low mein , and other attractions .",Shanghai low mein,2,positive
Owner must have coem on this website to give himself credit .,Owner,1,neutral
Turned out there was full service upstairs and sat down .,service,2,positive
Several of the dim sum orders had about 6-8 pieces .,dim sum orders,1,neutral
If you have a dumpling fetish i suggest you try some here !,dumpling,2,positive
"Three page wine menu , one page entree and horedevous .",wine menu,2,positive
"Three page wine menu , one page entree and horedevous .",entree,2,positive
"Three page wine menu , one page entree and horedevous .",horedevous,2,positive
"The food is consistently wonderful - I 've been coming here for years , and the owner has always been accomodating and friendly .",food,2,positive
"The food is consistently wonderful - I 've been coming here for years , and the owner has always been accomodating and friendly .",owner,2,positive
The waiters and owners were nonchalant about this and promised to call the exterminator but were n't as dismayed or apologetic as I would have expected .,waiters,0,negative
The waiters and owners were nonchalant about this and promised to call the exterminator but were n't as dismayed or apologetic as I would have expected .,owners,0,negative
And the food was fantastic .,food,2,positive
"If you 're looking for a place to sit down , have a drink and conversations with friends , go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls ( hot ) .",drink,1,neutral
"If you 're looking for a place to sit down , have a drink and conversations with friends , go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls ( hot ) .",hong-kong styled milk,2,positive
"If you 're looking for a place to sit down , have a drink and conversations with friends , go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls ( hot ) .",tea with tapioca pearls ( hot,2,positive
"Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc. .",chef,1,neutral
"Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc. .",assortment of fish,1,neutral
"Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc. .",Fatty Yellow Tail,1,neutral
"Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc. .",", Boton Shrimp",1,neutral
"Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc. .",") , Sea Eel",1,neutral
"Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc. .",Sea Urchin,1,neutral
"Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc. .",", Blue Fin Torro ( Fatty Tuna",1,neutral
"My host asked for appetizers for the group and the waiter gave us not only what we ordered , but some other items that were not ordered .",host,1,neutral
"My host asked for appetizers for the group and the waiter gave us not only what we ordered , but some other items that were not ordered .",appetizers,1,neutral
"My host asked for appetizers for the group and the waiter gave us not only what we ordered , but some other items that were not ordered .",waiter,1,neutral
All the desserts the group tried got favorable reviews .,desserts,2,positive
There 's something smooth about sipping sake upper east side style .,sake,2,positive
It 's a nice place to relax and have conversation .,place,2,positive
Best Reuben sandwich ever !,Reuben sandwich,2,positive
Lucky Strike is a great casual place to just grab a bite to eat .,place,2,positive
Wonderful strawberry daiquiries as well !,strawberry daiquiries,2,positive
"Going to Volare is like going to your favorite aunt 's house for dinner , assuming that your aunt is a great Italian cook .",dinner,1,neutral
"The sushi has been from average to below average , the wait service has always been sub-par the atmosphere goes from nice to really irritating ( if you sit in the area beyond the kitchen , the acousitcs are horrid , everything echoes is extremely loud ) .",sushi,0,negative
"The sushi has been from average to below average , the wait service has always been sub-par the atmosphere goes from nice to really irritating ( if you sit in the area beyond the kitchen , the acousitcs are horrid , everything echoes is extremely loud ) .",wait service,0,negative
"The sushi has been from average to below average , the wait service has always been sub-par the atmosphere goes from nice to really irritating ( if you sit in the area beyond the kitchen , the acousitcs are horrid , everything echoes is extremely loud ) .",area,0,negative
Frites were delicious if a bit on the thick side .,Frites,2,positive
Here you get the zen feel without feeling rigid .,zen feel,2,positive
I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time .,drink,1,neutral
I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time .,bar,1,neutral
I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time .,wait time,0,negative
I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork .,egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork,2,positive
I keep my fingers crossed the whole subway ride hoping that there will be a table I can sit at by myself and not have to share with the rice congee soup people .,table,1,neutral
I keep my fingers crossed the whole subway ride hoping that there will be a table I can sit at by myself and not have to share with the rice congee soup people .,rice congee soup,1,neutral
"Overall , the best bagel in town .",bagel,2,positive
"Light , refreshing summer rolls ( not fried ) remind me of Vietnamese places in Paris .",summer rolls,2,positive
The sushi seemed pretty fresh and was adequately proportioned .,sushi,2,positive
but the service was a bit slow .,service,0,negative
Spreads and toppings are great - though a bit pricey .,Spreads,2,positive
Spreads and toppings are great - though a bit pricey .,toppings,2,positive
"When I saw that their website had a link to da Ciro in Napoli , I knew there was going to be good pizza !",pizza,2,positive
No one asked what was wrong as we left with nothing touched on our plates .,plates,1,neutral
Indoor was very cozy and cute .,Indoor,2,positive
