sentence,aspect,label_id,label
I had to pay for the shipping !,shipping,0,negative
"It bluescreened on me without any warning , running simply basic Chrome .",Chrome,0,negative
I took 3-4 years researching brands and prices of laptops .,prices,1,neutral
We researched and found the best price at MacConnection .,price,2,positive
But guess what ? ( you have to buy an external dvd drive it does n't have a built in type ) The notebook ca n't be used because it does n't read anything for an external drive .,external dvd drive,0,negative
But guess what ? ( you have to buy an external dvd drive it does n't have a built in type ) The notebook ca n't be used because it does n't read anything for an external drive .,external drive,0,negative
GET THIS COMPUTER FOR PORTABILITY AND FAST PROCESSING !!!,PORTABILITY,2,positive
GET THIS COMPUTER FOR PORTABILITY AND FAST PROCESSING !!!,PROCESSING,2,positive
I use a cooling pad but it does n't help .,cooling pad,0,negative
Supplied software : The software that comes with this machine is greatly welcomed compared to what Windows comes with .,Supplied software,1,neutral
Supplied software : The software that comes with this machine is greatly welcomed compared to what Windows comes with .,software,2,positive
Supplied software : The software that comes with this machine is greatly welcomed compared to what Windows comes with .,Windows,0,negative
I 'm tired of the inept service .,service,0,negative
"Garageband is easy to work with , like all the other apple applications I 've had experience with .",Garageband,2,positive
"Garageband is easy to work with , like all the other apple applications I 've had experience with .",apple applications,2,positive
"No , tey do n't even support their own bios and it `` could be a problem with the bios '' How can a company that makes a fairly decent product get away with such insanity ??!!",bios,0,negative
"No , tey do n't even support their own bios and it `` could be a problem with the bios '' How can a company that makes a fairly decent product get away with such insanity ??!!",bios,0,negative
"Because we did not purchase the extended warranty in time , we are on the hook for the repair .",extended warranty,0,negative
"It started out by randomly ceasing to charge when it was plugged in ( mousing over the battery icon would read , for example , `` 74 % , plugged in , not charging '' ) , requiring me to unplug it and plug it back in several times to get it to charge .",charging,0,negative
"It started out by randomly ceasing to charge when it was plugged in ( mousing over the battery icon would read , for example , `` 74 % , plugged in , not charging '' ) , requiring me to unplug it and plug it back in several times to get it to charge .",charge,0,negative
"It started out by randomly ceasing to charge when it was plugged in ( mousing over the battery icon would read , for example , `` 74 % , plugged in , not charging '' ) , requiring me to unplug it and plug it back in several times to get it to charge .",charge,1,neutral
This laptop looked brand new and was shipped very quickly .,shipped,2,positive
"Info : Windows failed to load because the kernal is missing , or corrupt .",: Windows,0,negative
"Info : Windows failed to load because the kernal is missing , or corrupt .",kernal,0,negative
"The display on this computer is the best I 've seen in a very long time , the battery life is very long and very convienent .",display,2,positive
"The display on this computer is the best I 've seen in a very long time , the battery life is very long and very convienent .",battery life,2,positive
"But the quality , in general was less than the worth of the cheap laptop .",quality,0,negative
In the first moth of owning this computer its hardrive failed which had to be replaced .,hardrive,0,negative
Its also FUN to use !,use,2,positive
"The graphics and screen are stunning and although I was a PC person , I was able to understand how to use a mac fairly quickly .",graphics,2,positive
"The graphics and screen are stunning and although I was a PC person , I was able to understand how to use a mac fairly quickly .",screen,2,positive
"WIth the upgraded memory , the MacBook Pro never has an issue running many many applications at once !",upgraded memory,2,positive
"WIth the upgraded memory , the MacBook Pro never has an issue running many many applications at once !",applications,1,neutral
"WIth the upgraded memory , the MacBook Pro never has an issue running many many applications at once !",running,2,positive
"Simple to use , and great graphics .",graphics,2,positive
"Simple to use , and great graphics .",use,2,positive
The internet speed is spectacular .,internet speed,2,positive
They claim call center is still down .,call center,0,negative
Mac also has many apps and programs that are quite cheap or free .,apps,2,positive
Mac also has many apps and programs that are quite cheap or free .,programs,2,positive
"My husband uses it mostly for games , email and music .",games,1,neutral
I just took the broken cords into the Apple store and they gave me new ones .,cords,2,positive
"Apparently under the screen there are 2 little screws and when the screen gets moved back and forth , they come loose .",screen,1,neutral
"Apparently under the screen there are 2 little screws and when the screen gets moved back and forth , they come loose .",screen,1,neutral
"Being a PC user my whole life , it 's taking a bit of time to adapt to the OS of a Mac but I 'm finding my way around .",OS,1,neutral
The computer will constantly be getting hot and burning your leg unless you go through the hassle of taking off the entire back of it just to clean out the fan .,fan,0,negative
I have in the past gotten superfine sandpaper and `` fixed '' the edges by rounding them off .,edges,0,negative
Downfalls : sharp edges .,edges,0,negative
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria .,carry,1,neutral
The screen is gorgeous - yummy good .,screen,2,positive
"Did I mention everything about it , from size to weight to keyboard screams BULK ?",size,0,negative
"Did I mention everything about it , from size to weight to keyboard screams BULK ?",weight,0,negative
"Did I mention everything about it , from size to weight to keyboard screams BULK ?",keyboard,0,negative
I had it four months when my disc drive refused to open .,disc drive,0,negative
"So , after Apple replaced the hard drive I enjoyed another 4 months of my new computer , until it froze this morning -- completely .",hard drive,1,neutral
"Once again , I was told it was the suspicious power supply problem .",power supply,0,negative
"The Macbook starts fast , does n't crash , has a fantastic display , is small and light ( I have the 13.3 '' model ) , and is n't always complaining about updates , lost connections , errors , blue screens , etc. .",display,2,positive
"The Macbook starts fast , does n't crash , has a fantastic display , is small and light ( I have the 13.3 '' model ) , and is n't always complaining about updates , lost connections , errors , blue screens , etc. .",starts,2,positive
Unable to boot up this brand new laptop .,boot up,0,negative
"In addition , all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations .",Pages,2,positive
"In addition , all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations .",Keynotes,2,positive
"I actually had the hard drive replaced twice , the mother board once , the dvd drive twice , then they FINALLY agreed to replace it , ( ALL OF THIS IN LESS THAN 1 1/2 YEARS !",hard drive,0,negative
"I actually had the hard drive replaced twice , the mother board once , the dvd drive twice , then they FINALLY agreed to replace it , ( ALL OF THIS IN LESS THAN 1 1/2 YEARS !",mother board,0,negative
"I actually had the hard drive replaced twice , the mother board once , the dvd drive twice , then they FINALLY agreed to replace it , ( ALL OF THIS IN LESS THAN 1 1/2 YEARS !",dvd drive,0,negative
"The guy then said that if I insist on having the hinge tightened , they can do it for me but I have to accept the condition after the `` repair '' .",hinge,1,neutral
"The port is secured to motherboard so when this happens you ca n't see the plug at all , it 's just gone .",motherboard,1,neutral
"The port is secured to motherboard so when this happens you ca n't see the plug at all , it 's just gone .",port,1,neutral
"The port is secured to motherboard so when this happens you ca n't see the plug at all , it 's just gone .",plug,0,negative
"I love the feel of the key board , as well as the trackpad .",key board,2,positive
"I love the feel of the key board , as well as the trackpad .",trackpad,2,positive
Now I have the best of both worlds with all of the power and ease of the Mac !,power,2,positive
Now I have the best of both worlds with all of the power and ease of the Mac !,ease,2,positive
Ease of use is just one of the benefits I love about my Mac .,use,2,positive
- Touchpad will take a bit of time to get used to .,- Touchpad,1,neutral
Now the machine wo n't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I 'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook .,connection card,1,neutral
Now the machine wo n't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I 'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook .,warranty,0,negative
Now the machine wo n't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I 'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook .,warranty,0,negative
"But , buy this model and just purchase 4 GB of RAM ( 2x2GB for $ 92 or 1x4GB for $ 99 ) , and save yourself $ 100 than the other model with 8 GB of RAM .",4 GB of RAM,1,neutral
"But , buy this model and just purchase 4 GB of RAM ( 2x2GB for $ 92 or 1x4GB for $ 99 ) , and save yourself $ 100 than the other model with 8 GB of RAM .",8 GB of RAM,1,neutral
"If you 're looking for something to fly through those massive spreadsheets or play a graphics-intensive game , you 'd be better off getting a machine aimed at that segment of the market .",game,1,neutral
"Browsing , also , was no problem for me when I used itunes ( which usually slows down my PC ) .",Browsing,2,positive
"Browsing , also , was no problem for me when I used itunes ( which usually slows down my PC ) .",itunes,2,positive
"Again , decent comp for the price , and I was in need of one quickly as my other laptop died on me .",price,2,positive
so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop .,setup,0,negative
"My friend just had to replace his entire motherboard , so did my wife , and it looks like I will have to as well .",motherboard,0,negative
"Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another , and I am not kidding you , I called different hours of the day and you 'll get someone else from another country trying to get you to tell them your life story all over again , since they make it sound like they do n't have your history list of your calls right in front of them .",Toshiba customer services,0,negative
Quality Display I was surprised with the performance and quality of this HP Laptop .,Quality Display,2,positive
Quality Display I was surprised with the performance and quality of this HP Laptop .,performance,2,positive
Quality Display I was surprised with the performance and quality of this HP Laptop .,quality,2,positive
The battery life also does n't keep up with the claim but still I think macbook is much ahead from the rest of the pack .,battery life,0,negative
The internet capabilities are also very strong and picks up signals very easily .,internet capabilities,2,positive
"Its fast , has High definition quality in the videos .",High definition quality,2,positive
Another Great thing is the Beast graphics .,Beast graphics,2,positive
The ease of set up was terrific .,set up,2,positive
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome .,wall charger,1,neutral
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome .,battery,2,positive
The battery life is probably an hour at best .,battery life,0,negative
This is a review of windows vista system .,windows vista system,1,neutral
"cosmetically , the only thing they changed was 2 of the Function keys at the top .",Function keys,1,neutral
But sadly the replacement froze-up while updating the BIOS again and shut down and would not turn back on .,BIOS,0,negative
There 's literally no way to make it sing with Vista .,Vista,0,negative
Screen size is perfect for portable use in any environment .,Screen size,2,positive
"First , it does not have a push button to open the lid .",push button,0,negative
"First , it does not have a push button to open the lid .",lid,1,neutral
"I used to build my own desktops from the component parts , and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working ( this was a rock star 7 years ago ) .",Pentium 4,1,neutral
"I used to build my own desktops from the component parts , and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working ( this was a rock star 7 years ago ) .",1 GB ram,1,neutral
I now realize that my $ 900 would have been better spent on a Windows laptop .,Windows,2,positive
) And printing from either word processor is an adventure .,word processor,0,negative
"After purchasing this thing , I find out that I need a special interface device to connect my camera , and that it can not be purchased at the store - only on line .",interface device,0,negative
Another included program that is laughable is the chess game .,included program,0,negative
"Yes , I thought the expese was a little much , but I now realize you get what you pay for .",expese,0,negative
"It works great for general internet use , Microsoft Office apps , home bookkeeping , etc. .",", Microsoft Office apps",2,positive
"It works great for general internet use , Microsoft Office apps , home bookkeeping , etc. .",internet use,2,positive
"The price was very good , and the product is top quality .",price,2,positive
"The price was very good , and the product is top quality .",quality,2,positive
It played various games without problems and ran aero smoothly and flawlessly .,games,1,neutral
It played various games without problems and ran aero smoothly and flawlessly .,aero,1,neutral
After replacing the hard drive the battery stopped working ( 3 months of use ) which was frustrating .,hard drive,1,neutral
After replacing the hard drive the battery stopped working ( 3 months of use ) which was frustrating .,battery,0,negative
The screen almost looked like a barcode when it froze .,screen,0,negative
"From the get-go , the M6809 was unsteady in its operation ;",operation,0,negative
"Its small enough where I can take it pretty much anywhere , but still has a big enough screen to get everything done .",screen,2,positive
"It even has a great webcam , and Skype works very well .",webcam,2,positive
"It even has a great webcam , and Skype works very well .",Skype,2,positive
"I love the solid machined aluminum frame , and the keyboard is the best of any laptop I 've used .",machined aluminum frame,2,positive
"I love the solid machined aluminum frame , and the keyboard is the best of any laptop I 've used .",keyboard,2,positive
You can even run a parallels type program easily and run any leftover PC software that you absolutely can not be without .,parallels type program,2,positive
You can even run a parallels type program easily and run any leftover PC software that you absolutely can not be without .,software,2,positive
This computer I used daily nice compact design .,design,2,positive
"The ATI graphics card is a huge plus , definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with , such as Half-Life 2 or even World of Warcraft .",ATI graphics card,2,positive
"The ATI graphics card is a huge plus , definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with , such as Half-Life 2 or even World of Warcraft .",Intel built-in card,2,positive
"The ATI graphics card is a huge plus , definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with , such as Half-Life 2 or even World of Warcraft .",games,1,neutral
It was hard to handle and operate at school .,handle,0,negative
It was hard to handle and operate at school .,operate,0,negative
It has easy to use features and all the speed and power I could ask for .,features,2,positive
It has easy to use features and all the speed and power I could ask for .,speed,2,positive
It has easy to use features and all the speed and power I could ask for .,power,2,positive
"My power supply cord developed exposed wires within the first year of ownership , so it was covered by the Applecare warranty plan .",power supply cord,0,negative
"My power supply cord developed exposed wires within the first year of ownership , so it was covered by the Applecare warranty plan .",Applecare warranty plan,2,positive
I preferred the fit and feel of the 13 inch .,13 inch,2,positive
power supply went bad after 2 weeks --,power supply,0,negative
"The screen takes some getting use to , because it is smaller than the laptop .",screen,0,negative
I regret buying it before understanding how awful it is to use .,use,0,negative
The right speaker did not work .,right speaker,0,negative
Dealing with the support drone on the other end of the chat was sheer torture .,support,0,negative
"The Final Cut Pro on this laptop is so fast and easy , and I can use this to seemlessly transfer all my work to my home computer , which is also a mac .",Final Cut Pro,2,positive
"The computer runs extremely slowly , whether opening Word or My Computer .",runs,0,negative
"The Mac Snow Leopard O/S is extremely easy to use , although very different than Win XP , Visa or Win7 .",Mac Snow Leopard O/S,2,positive
"The Mac Snow Leopard O/S is extremely easy to use , although very different than Win XP , Visa or Win7 .",Win XP,1,neutral
"The Mac Snow Leopard O/S is extremely easy to use , although very different than Win XP , Visa or Win7 .",", Visa",1,neutral
"The Mac Snow Leopard O/S is extremely easy to use , although very different than Win XP , Visa or Win7 .",Win7,1,neutral
"The Mac Snow Leopard O/S is extremely easy to use , although very different than Win XP , Visa or Win7 .",use,2,positive
"Startup in about 30 seconds , shutdown in 2-4 seconds , resume from sleep in 0-2 seconds .",Startup,1,neutral
"Startup in about 30 seconds , shutdown in 2-4 seconds , resume from sleep in 0-2 seconds .",", shutdown",1,neutral
"Startup in about 30 seconds , shutdown in 2-4 seconds , resume from sleep in 0-2 seconds .",", resume from sleep",1,neutral
"The screen is nice and the images comes very clear , the keyboard and the fit just feels right .",screen,2,positive
"The screen is nice and the images comes very clear , the keyboard and the fit just feels right .",keyboard,2,positive
"The screen is nice and the images comes very clear , the keyboard and the fit just feels right .",fit,2,positive
I have only had PCs with Windows before so this takes a little getting use to .,Windows,1,neutral
super fast processor and really nice graphics card . .,processor,2,positive
super fast processor and really nice graphics card . .,graphics card,2,positive
"But sitting on a lap or on a desk in front of you it looks more than big enough ( this could be because Im used to my Lenovo 10 tablet now ) plus this is a great size if I want to unplug the external keyboard , mouse , and monitor to take it with me when I take photos and video .",size,2,positive
"But sitting on a lap or on a desk in front of you it looks more than big enough ( this could be because Im used to my Lenovo 10 tablet now ) plus this is a great size if I want to unplug the external keyboard , mouse , and monitor to take it with me when I take photos and video .",external keyboard,1,neutral
"But sitting on a lap or on a desk in front of you it looks more than big enough ( this could be because Im used to my Lenovo 10 tablet now ) plus this is a great size if I want to unplug the external keyboard , mouse , and monitor to take it with me when I take photos and video .",", mouse",1,neutral
"But sitting on a lap or on a desk in front of you it looks more than big enough ( this could be because Im used to my Lenovo 10 tablet now ) plus this is a great size if I want to unplug the external keyboard , mouse , and monitor to take it with me when I take photos and video .",monitor,1,neutral
The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade .,windows 7 system,0,negative
"I dislike the weight and size , cubersome .",weight,0,negative
"I dislike the weight and size , cubersome .",size,0,negative
The wheel that turns the volume up and down does n't work in real time .,wheel,0,negative
I can not be happier with the service or product .,service,2,positive
"I do transcription work on the side , and the flatline keyboard makes typing quick and easy as well .",flatline keyboard,2,positive
Speakers does n't sound that great .,Speakers,0,negative
"I love windows 7 but i ca n't give Toshiba any credit for that , unless y' all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time .",windows 7,2,positive
"I love windows 7 but i ca n't give Toshiba any credit for that , unless y' all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time .",ergonomics,0,negative
"I love windows 7 but i ca n't give Toshiba any credit for that , unless y' all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time .",connections,0,negative
"After numerous calls to Applecare tech support , I was directed to send in my computer ;",Applecare tech support,0,negative
The `` abuse '' is that I pushed the power plug in too hard .,power plug,0,negative
The resolution on the screen is almost pure HD .,resolution on the screen,2,positive
"With all the programs that came with it , such as iLife and iWork , I was set from the very beginning .",programs,1,neutral
"With all the programs that came with it , such as iLife and iWork , I was set from the very beginning .",iLife,1,neutral
"With all the programs that came with it , such as iLife and iWork , I was set from the very beginning .",iWork,1,neutral
"Not sure how I recommend it for quality gaming , as I have a desktop rig for that reason .",gaming,0,negative
"Great value , fast delivery - Computer works as if brand new , no problems , very pleased",delivery,2,positive
"Great value , fast delivery - Computer works as if brand new , no problems , very pleased",value,2,positive
The Internet Explorer was very slow from the very beginning .,Internet Explorer,0,negative
The AC power port becomes loose over time,AC power port,0,negative
"As a user of a PC , I will will admit that the macBook Pro has a better running system in which I found myself `` Getting the job done quicker .",running system,2,positive
"There are no gold key numbers too intall programs , you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time .",programs,0,negative
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself .,power supply,2,positive
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself .,power supply,0,negative
Enjoy that Toshib force and durability unparalleled,force,2,positive
Enjoy that Toshib force and durability unparalleled,durability,2,positive
Which is great I am running Vista Business and scored a 5.X on the index I have never seen a windows machine have a total score in the 5 's .,Vista Business,2,positive
"I use the computer to basically check emails , surf the web , print coupons and for my college papers .",", surf the web",1,neutral
"We love the size of the screen , although it is still lightweight and very easy to tote around .",size of the screen,2,positive
"We love the size of the screen , although it is still lightweight and very easy to tote around .",tote,2,positive
so the fact that the computer does not work on the 24 twenty fourth day is my fault .,work,0,negative
"I would definitely reccomend this if you are in the market for an easy to use , stylish , fun , awesome computer .",use,2,positive
the battery is irreplaceable .,battery,0,negative
"If you want a little more custom ability , drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2 GB stick of memory to spice it all up a bit more .",Win 7,2,positive
"If you want a little more custom ability , drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2 GB stick of memory to spice it all up a bit more .",2 GB stick of memory,2,positive
"I have never really been big on downloading anything so I was n't too worried about getting a virus , plus I thought I was protected by Norton .",Norton,0,negative
"The internet was locekd and froze every time it was trying to be used , and the command prompt would not work at all .",internet,0,negative
"The internet was locekd and froze every time it was trying to be used , and the command prompt would not work at all .",command prompt,0,negative
It 's software and speed enable it to do amazing things .,software,2,positive
It 's software and speed enable it to do amazing things .,speed,2,positive
Could not keep up with me and finally the hard drive went out .,hard drive,0,negative
"I am most impressed with the programming , including the iPhoto .",programming,2,positive
"I am most impressed with the programming , including the iPhoto .",iPhoto,2,positive
Speakers too small to be of any real use .,Speakers,0,negative
"I upgraded it 's RAM to 2 GB , I am very happy with it .",RAM,2,positive
I purchased a Toshiba Satellite M60 ( with harman/kardon speakers ! ) in December of 2005 .,speakers,2,positive
They should have included more memory on their computers if they knew Vista would run slowly .,memory,0,negative
They should have included more memory on their computers if they knew Vista would run slowly .,Vista,0,negative
Battery life could be better but overall for the price and Toshiba 's reputation for laptops it 's great !,Battery life,0,negative
Battery life could be better but overall for the price and Toshiba 's reputation for laptops it 's great !,price,2,positive
"The battery never held a charge longer than one hour and within two months , stopped holding a charge for more than ten minutes .",battery,0,negative
"The battery never held a charge longer than one hour and within two months , stopped holding a charge for more than ten minutes .",charge,0,negative
"The battery never held a charge longer than one hour and within two months , stopped holding a charge for more than ten minutes .",charge,0,negative
After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace .,warrenty,1,neutral
After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace .,hard drive,0,negative
"The Windows 7 Starter is , in my opinion , a great way to think about using your netbook : basics , basics , basics .",Windows 7 Starter,2,positive
The neat and organized icon list is a welcome change from cluttered and confusing desktop icons .,icon list,2,positive
The neat and organized icon list is a welcome change from cluttered and confusing desktop icons .,desktop icons,0,negative
I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired .,warranty,0,negative
"The apple care has never failed me , and I expect it to be the same for this computer as well .",apple care,2,positive
The Toshiba laptop I am using is easier to use than most I have tried .,use,2,positive
"So I called Compaq , and after being on the phone for 3 hours , i finally got a replacement which I should n't have had a problem getting since it was under warranty .",warranty,1,neutral
So we exchanged it for the same on and after 2 hours it did n't work .,work,0,negative
"I love the size , keyboard , the functions .",size,2,positive
"I love the size , keyboard , the functions .",", keyboard",2,positive
"I love the size , keyboard , the functions .",functions,2,positive
the mouse is way way way to sensitve .,mouse,0,negative
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly .,OS,2,positive
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly .,run,2,positive
"Also , I issued a replacement RMA for a few dead pixels in the upper zone of the screen , which is noticable to me .",screen,0,negative
"After way too many times sending the thing in for repairs ( delivery service was slow , and without the laptop I had no access to the internet , and thus no way of tracking it to find out when I might hope to see my computer again ) , it finally kicked the bucket after just over 2 years .",( delivery service,0,negative
"My friend reports the notebook is astonishing in performance , picture quality , and ease of use .",performance,2,positive
"My friend reports the notebook is astonishing in performance , picture quality , and ease of use .",", picture quality",2,positive
"My friend reports the notebook is astonishing in performance , picture quality , and ease of use .",use,2,positive
the i3 processor does n't seem to run hot and the fan rarely turns on .,i3 processor,2,positive
the i3 processor does n't seem to run hot and the fan rarely turns on .,fan,2,positive
"The battery never held a charge longer than one hour and within two months , stopped holding a charge for more than ten minutes .",battery,0,negative
"The battery never held a charge longer than one hour and within two months , stopped holding a charge for more than ten minutes .",charge,0,negative
"The battery never held a charge longer than one hour and within two months , stopped holding a charge for more than ten minutes .",charge,0,negative
"Another THREE weeks later I had my laptop back with a new mousepad , keys , and casing .",mousepad,1,neutral
"Another THREE weeks later I had my laptop back with a new mousepad , keys , and casing .",", keys",1,neutral
"Another THREE weeks later I had my laptop back with a new mousepad , keys , and casing .",casing,1,neutral
See when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it .,operating system,1,neutral
"The only thing I do n't understand is that the resolution of the screen is n't high enough for some pages , such as Yahoo!Mail .",resolution of the screen,0,negative
The only thing I wish this had was the option to turn off the touchpad with a button like my big 16 '' laptop does .,touchpad,0,negative
very convenient when you travel and the battery life is excellent ...,battery life,2,positive
The machine is slow to boot up and occasionally crashes completely .,boot up,0,negative
This is great if you have several lectures back to back and do n't have a chance to charge during one of the lectures .,charge,2,positive
I wish Toshiba would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff .,OS,1,neutral
the screen brightness automatically adjusts .,screen brightness,1,neutral
I especially like the backlit keyboard .,backlit keyboard,2,positive
"Besides the great look , it is a great machine .",look,2,positive
"My laptop cost approximately $ 2,300 and DIED after only 2-years , 10-months and 18-days of use .",cost,0,negative
"The sound is a bit quiet if you 're on a plane , this can easily be overcome with a decent pair of head phones .",sound,0,negative
( The SATA controller is the motherboard chip that lets the CPU talk to the hard drive . ),SATA controller,1,neutral
( The SATA controller is the motherboard chip that lets the CPU talk to the hard drive . ),motherboard chip,1,neutral
( The SATA controller is the motherboard chip that lets the CPU talk to the hard drive . ),CPU,1,neutral
( The SATA controller is the motherboard chip that lets the CPU talk to the hard drive . ),hard drive,1,neutral
The buttons you have to press a little harder than most .,buttons,0,negative
"The battery life was supposed to be 6 hours , but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours .",battery life,0,negative
"The battery life was supposed to be 6 hours , but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours .",battery,1,neutral
"The battery life was supposed to be 6 hours , but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours .",battery,0,negative
Right size and weight for portability .,size,2,positive
Right size and weight for portability .,weight,2,positive
Right size and weight for portability .,portability,2,positive
The battery life also does n't keep up with the claim but still I think macbook is much ahead from the rest of the pack .,battery life,0,negative
"It was loaded with Windows Vista Home Premium -- delivered with only 1 GB of RAM , and it was a * dog * .",Windows Vista Home Premium,1,neutral
"It was loaded with Windows Vista Home Premium -- delivered with only 1 GB of RAM , and it was a * dog * .",1 GB of RAM,0,negative
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me ( I prefer it dark ) or if you can crank up the brightness .,display,0,negative
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me ( I prefer it dark ) or if you can crank up the brightness .,brightness,1,neutral
My one complaint with this laptop is that I 've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in .,electronic fuzz sound,0,negative
My one complaint with this laptop is that I 've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in .,headphone jack,0,negative
"While it was highly rated , would I like it ? I tried the keyboard at the store , and it seemed ok .",keyboard,1,neutral
"Treat yourself to a more expensive , long-lasting laptop of quality like a Sony , Apple , or Toshiba .",quality,2,positive
"I have had to call with a few questions or issues and they have helped me for free , even without the warranty .",warranty,1,neutral
Was searching online for a power supply when I found this site .,power supply,1,neutral
"But to be honest , I do n't use my computer for anything like graphics editing and complex data analysis and gaming .",gaming,1,neutral
"But to be honest , I do n't use my computer for anything like graphics editing and complex data analysis and gaming .",graphics editing,1,neutral
"But to be honest , I do n't use my computer for anything like graphics editing and complex data analysis and gaming .",complex data analysis,1,neutral
I would rather spend my money on a computer that costs more then a Toshiba that is n't good at all .,costs,0,negative
( No problem with the ordering or shipping by the way .,shipping,2,positive
And the ram ( the thing that makes it faster ) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before .,ram,2,positive
And the ram ( the thing that makes it faster ) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before .,performance,2,positive
And the ram ( the thing that makes it faster ) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before .,surf the web,2,positive
"I spoke with a service rep at Micro Center and his girlfriend is having the same problem with her power adapter , so it 's not just an isolated incident !!!",service rep,1,neutral
"I spoke with a service rep at Micro Center and his girlfriend is having the same problem with her power adapter , so it 's not just an isolated incident !!!",power adapter,0,negative
"I love this program , it is superior to windows movie maker .",program,2,positive
"I love this program , it is superior to windows movie maker .",windows movie maker,0,negative
He has replaced his hard drive twice and ( of course ) has had to pay for antivirus software every year .,hard drive,0,negative
He has replaced his hard drive twice and ( of course ) has had to pay for antivirus software every year .,antivirus software,0,negative
"This purchase opened me to the world of Macbooks , and I am impressed with the intuition of the design , the beauty of the product , and the excellent technological advances associated with it .",design,2,positive
"This purchase opened me to the world of Macbooks , and I am impressed with the intuition of the design , the beauty of the product , and the excellent technological advances associated with it .",beauty,2,positive
"The price is great for this model , I only plan on using it for media in the entertainment room .",price,2,positive
It seemed to be a very nice laptop except I was not able to load my Garmin GPS software or Microsoft Office 2003 .,Garmin GPS software,0,negative
It seemed to be a very nice laptop except I was not able to load my Garmin GPS software or Microsoft Office 2003 .,Microsoft Office 2003,0,negative
I 've also had to have the keyboard replaced at my expense .,keyboard,0,negative
I had the staff telling me older version did not make the fan noise cause it is a `` different '' computer .,staff,0,negative
I had the staff telling me older version did not make the fan noise cause it is a `` different '' computer .,fan noise,0,negative
Was very much worth the price i paid .,price,2,positive
Even out of warranty !,warranty,1,neutral
This is a great little computer for the price .,price,2,positive
"Crisp screen , great battery life , and plenty of storage .",screen,2,positive
"Crisp screen , great battery life , and plenty of storage .",battery life,2,positive
"Crisp screen , great battery life , and plenty of storage .",storage,2,positive
"All apple associates are always wiling to help you out with anything , no matter when you purchased the computer and how many years passed .",apple associates,2,positive
"Also , my sister got the exact same laptop ( since they were so cheap ) and after 8 months , the screen split in half just from everyday use .",screen,0,negative
The Toshiba Satellite has been more than I expected for the price .,price,2,positive
"I had to adjust my mousepad sensitivity , because it is very sensitive .",mousepad sensitivity,0,negative
"I wish iWork or MS Office came with the Mac , but MS Office does n't even come with most pc laptops .",iWork,0,negative
"I wish iWork or MS Office came with the Mac , but MS Office does n't even come with most pc laptops .",MS Office,0,negative
